sleeper_id,player,position,team,opponent,pts_ppr,pts_half_ppr,pts_std,stats_json
9487,,WR,JAX,NE,15.04,12.57,10.1,"{""adp_dd_ppr"": 20.0, ""bonus_rec_wr"": 4.94, ""def_fum_td"": 0.0, ""def_kr_yd"": 5.77, ""fum"": 0.05, ""fum_lost"": 0.02, ""gp"": 1.0, ""pos_adp_dd_ppr"": 11.0, ""pr"": 1.6, ""pr_td"": 0.06, ""pr_yd"": 17.13, ""pts_half_ppr"": 12.57, ""pts_ppr"": 15.04, ""pts_std"": 10.1, ""rec"": 4.94, ""rec_0_4"": 0.99, ""rec_10_19"": 1.48, ""rec_20_29"": 0.99, ""rec_2pt"": 0.03, ""rec_30_39"": 0.49, ""rec_40p"": 0.49, ""rec_5_9"": 0.99, ""rec_fd"": 7.32, ""rec_td"": 0.43, ""rec_tgt"": 7.66, ""rec_yd"": 73.18, ""rush_2pt"": 0.0, ""rush_40p"": 0.01, ""rush_att"": 0.5, ""rush_fd"": 0.14, ""rush_td"": 0.01, ""rush_yd"": 1.4}"
9488,,WR,SEA,WAS,22.37,18.94,15.51,"{""adp_dd_ppr"": 1.0, ""bonus_rec_wr"": 6.86, ""def_fum_td"": 0.0, ""fum"": 0.07, ""fum_lost"": 0.03, ""gp"": 1.0, ""pos_adp_dd_ppr"": 1.0, ""pts_half_ppr"": 18.94, ""pts_ppr"": 22.37, ""pts_std"": 15.51, ""rec"": 6.86, ""rec_0_4"": 1.37, ""rec_10_19"": 2.06, ""rec_20_29"": 1.37, ""rec_2pt"": 0.04, ""rec_30_39"": 0.69, ""rec_40p"": 0.69, ""rec_5_9"": 1.37, ""rec_fd"": 10.62, ""rec_td"": 0.76, ""rec_tgt"": 9.53, ""rec_yd"": 106.23, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.46, ""rush_fd"": 0.23, ""rush_td"": 0.01, ""rush_yd"": 2.32}"
9504,,WR,HOU,IND,7.6,6.36,5.12,"{""adp_dd_ppr"": 139.0, ""bonus_rec_wr"": 2.48, ""def_fum_td"": 0.0, ""fum"": 0.02, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 60.0, ""pts_half_ppr"": 6.36, ""pts_ppr"": 7.6, ""pts_std"": 5.12, ""rec"": 2.48, ""rec_0_4"": 0.5, ""rec_10_19"": 0.74, ""rec_20_29"": 0.5, ""rec_2pt"": 0.01, ""rec_30_39"": 0.25, ""rec_40p"": 0.25, ""rec_5_9"": 0.5, ""rec_fd"": 3.93, ""rec_td"": 0.2, ""rec_tgt"": 4.24, ""rec_yd"": 39.34}"
96,,QB,PIT,CIN,13.97,13.97,13.97,"{""adp_dd_ppr"": 157.0, ""bonus_rush_td_qb"": 0.05, ""cmp_pct"": 64.43, ""def_fum_td"": 0.0, ""fum"": 0.4, ""fum_lost"": 0.17, ""gp"": 1.0, ""pass_2pt"": 0.08, ""pass_att"": 32.68, ""pass_cmp"": 21.06, ""pass_cmp_40p"": 0.4, ""pass_fd"": 21.65, ""pass_inc"": 11.62, ""pass_int"": 0.88, ""pass_int_td"": 0.0, ""pass_sack"": 2.47, ""pass_td"": 1.38, ""pass_yd"": 216.47, ""pos_adp_dd_ppr"": 26.0, ""pts_half_ppr"": 13.97, ""pts_ppr"": 13.97, ""pts_std"": 13.97, ""rush_2pt"": 0.0, ""rush_40p"": 0.01, ""rush_att"": 1.24, ""rush_fd"": 0.59, ""rush_td"": 0.05, ""rush_yd"": 5.86}"
CLE,,DEF,CLE,CAR,6.37,6.37,6.37,"{""adp_dd_ppr"": 999.0, ""blk_kick"": 0.06, ""def_fum_td"": 0.06, ""def_kr_yd"": 107.76, ""def_pr_yd"": 124.88, ""def_td"": 0.13, ""ff"": 0.84, ""fum_rec"": 0.51, ""gp"": 1.0, ""int"": 0.64, ""pass_int_td"": 0.06, ""pos_adp_dd_ppr"": 999.0, ""pr_yd"": 17.11, ""pts_allow"": 22.5, ""pts_allow_21_27"": 1.0, ""pts_half_ppr"": 6.37, ""pts_ppr"": 6.37, ""pts_std"": 6.37, ""sack"": 2.32, ""tkl_loss"": 5.28, ""yds_allow"": 309.04, ""yds_allow_300_349"": 1.0}"
IND,,DEF,IND,HOU,6.47,6.47,6.47,"{""adp_dd_ppr"": 999.0, ""blk_kick"": 0.06, ""def_fum_td"": 0.06, ""def_kr_yd"": 101.26, ""def_pr_yd"": 117.28, ""def_td"": 0.12, ""ff"": 0.66, ""fum_rec"": 0.54, ""gp"": 1.0, ""int"": 0.73, ""pass_int_td"": 0.06, ""pos_adp_dd_ppr"": 999.0, ""pr_yd"": 16.02, ""pts_allow"": 23.0, ""pts_allow_21_27"": 1.0, ""pts_half_ppr"": 6.47, ""pts_ppr"": 6.47, ""pts_std"": 6.47, ""sack"": 2.42, ""tkl_loss"": 4.59, ""yds_allow"": 344.32, ""yds_allow_300_349"": 1.0}"
LAR,,DEF,LAR,DEN,6.85,6.85,6.85,"{""adp_dd_ppr"": 999.0, ""blk_kick"": 0.05, ""def_fum_td"": 0.09, ""def_kr_td"": 0.05, ""def_kr_yd"": 69.89, ""def_pr_td"": 0.05, ""def_pr_yd"": 82.51, ""def_td"": 0.18, ""ff"": 0.63, ""fum_rec"": 0.5, ""gp"": 1.0, ""int"": 0.68, ""pass_int_td"": 0.09, ""pos_adp_dd_ppr"": 999.0, ""pr_yd"": 12.62, ""pts_allow"": 21.5, ""pts_allow_21_27"": 1.0, ""pts_half_ppr"": 6.85, ""pts_ppr"": 6.85, ""pts_std"": 6.85, ""sack"": 2.34, ""safe"": 0.05, ""st_td"": 0.05, ""tkl_loss"": 4.06, ""yds_allow"": 351.19, ""yds_allow_350_399"": 1.0}"
TB,,DEF,TB,MIN,6.52,6.52,6.52,"{""adp_dd_ppr"": 999.0, ""blk_kick"": 0.06, ""def_fum_td"": 0.06, ""def_kr_yd"": 106.61, ""def_pr_yd"": 122.91, ""def_td"": 0.13, ""ff"": 0.69, ""fum_rec"": 0.5, ""gp"": 1.0, ""int"": 0.69, ""pass_int_td"": 0.06, ""pos_adp_dd_ppr"": 999.0, ""pr_yd"": 16.3, ""pts_allow"": 22.0, ""pts_allow_21_27"": 1.0, ""pts_half_ppr"": 6.52, ""pts_ppr"": 6.52, ""pts_std"": 6.52, ""sack"": 2.57, ""tkl_loss"": 4.58, ""yds_allow"": 324.85, ""yds_allow_300_349"": 1.0}"
TEN,,DEF,TEN,NYG,5.62,5.62,5.62,"{""adp_dd_ppr"": 999.0, ""blk_kick"": 0.07, ""def_kr_yd"": 125.27, ""def_pr_yd"": 142.19, ""def_td"": 0.07, ""ff"": 0.68, ""fum_rec"": 0.47, ""gp"": 1.0, ""int"": 0.61, ""pass_int_td"": 0.07, ""pos_adp_dd_ppr"": 999.0, ""pr_yd"": 16.93, ""pts_allow"": 21.25, ""pts_allow_21_27"": 1.0, ""pts_half_ppr"": 5.62, ""pts_ppr"": 5.62, ""pts_std"": 5.62, ""sack"": 2.23, ""tkl_loss"": 4.4, ""yds_allow"": 338.26, ""yds_allow_300_349"": 1.0}"
10235,,RB,CHI,PHI,0.22,0.22,0.22,"{""adp_dd_ppr"": 397.0, ""def_fum_td"": 0.0, ""fum"": 0.0, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 98.0, ""pts_half_ppr"": 0.22, ""pts_ppr"": 0.22, ""pts_std"": 0.22, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.38, ""rush_fd"": 0.13, ""rush_td"": 0.01, ""rush_yd"": 1.31}"
11256,,QB,CHI,PHI,12.7,12.7,12.7,"{""adp_dd_ppr"": 184.0, ""bonus_rush_td_qb"": 0.15, ""cmp_pct"": 61.85, ""def_fum_td"": 0.0, ""fum"": 0.4, ""fum_lost"": 0.18, ""gp"": 1.0, ""pass_2pt"": 0.07, ""pass_att"": 31.78, ""pass_cmp"": 19.66, ""pass_cmp_40p"": 0.37, ""pass_fd"": 19.59, ""pass_inc"": 12.12, ""pass_int"": 0.74, ""pass_int_td"": 0.0, ""pass_sack"": 2.35, ""pass_td"": 0.84, ""pass_yd"": 195.85, ""pos_adp_dd_ppr"": 32.0, ""pts_half_ppr"": 12.7, ""pts_ppr"": 12.7, ""pts_std"": 12.7, ""rush_2pt"": 0.01, ""rush_40p"": 0.05, ""rush_att"": 5.05, ""rush_fd"": 1.57, ""rush_td"": 0.15, ""rush_yd"": 15.7}"
11304,,TE,PHI,CHI,0.72,0.57,0.43,"{""adp_dd_ppr"": 347.0, ""bonus_rec_te"": 0.29, ""gp"": 1.0, ""pos_adp_dd_ppr"": 79.0, ""pts_half_ppr"": 0.57, ""pts_ppr"": 0.72, ""pts_std"": 0.43, ""rec"": 0.29, ""rec_0_4"": 0.06, ""rec_10_19"": 0.09, ""rec_20_29"": 0.06, ""rec_30_39"": 0.03, ""rec_40p"": 0.03, ""rec_5_9"": 0.06, ""rec_fd"": 0.3, ""rec_td"": 0.02, ""rec_tgt"": 0.4, ""rec_yd"": 2.99}"
12517,,TE,CHI,PHI,9.79,7.99,6.19,"{""adp_dd_ppr"": 108.0, ""bonus_rec_te"": 3.61, ""def_fum_td"": 0.0, ""fum"": 0.03, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 13.0, ""pts_half_ppr"": 7.99, ""pts_ppr"": 9.79, ""pts_std"": 6.19, ""rec"": 3.61, ""rec_0_4"": 0.72, ""rec_10_19"": 1.08, ""rec_20_29"": 0.72, ""rec_2pt"": 0.02, ""rec_30_39"": 0.36, ""rec_40p"": 0.36, ""rec_5_9"": 0.72, ""rec_fd"": 4.23, ""rec_td"": 0.32, ""rec_tgt"": 5.33, ""rec_yd"": 42.29, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.06, ""rush_fd"": 0.02, ""rush_td"": 0.0, ""rush_yd"": 0.19}"
13411,,WR,CHI,PHI,0.25,0.21,0.18,"{""adp_dd_ppr"": 329.0, ""bonus_rec_wr"": 0.07, ""def_fum_td"": 0.0, ""fum"": 0.0, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 154.0, ""pts_half_ppr"": 0.21, ""pts_ppr"": 0.25, ""pts_std"": 0.18, ""rec"": 0.07, ""rec_0_4"": 0.01, ""rec_10_19"": 0.02, ""rec_20_29"": 0.01, ""rec_2pt"": 0.0, ""rec_30_39"": 0.01, ""rec_40p"": 0.01, ""rec_5_9"": 0.01, ""rec_fd"": 0.08, ""rec_td"": 0.0, ""rec_tgt"": 0.13, ""rec_yd"": 0.82, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.12, ""rush_fd"": 0.05, ""rush_td"": 0.0, ""rush_yd"": 0.49}"
4195,,K,PHI,CHI,7.25,7.25,7.25,"{""adp_dd_ppr"": 999.0, ""fga"": 1.86, ""fgm"": 1.62, ""fgm_20_29"": 0.31, ""fgm_30_39"": 0.42, ""fgm_40_49"": 0.36, ""fgm_50p"": 0.26, ""fgm_yds"": 56.24, ""fgmiss_30_39"": 0.04, ""fgmiss_40_49"": 0.04, ""fgmiss_50p"": 0.08, ""gp"": 1.0, ""pos_adp_dd_ppr"": 999.0, ""pts_half_ppr"": 7.25, ""pts_ppr"": 7.25, ""pts_std"": 7.25, ""xpa"": 2.55, ""xpm"": 2.42, ""xpmiss"": 0.12}"
5848,,WR,PHI,CHI,0.61,0.5,0.38,"{""adp_dd_ppr"": 308.0, ""bonus_rec_wr"": 0.22, ""def_fum_td"": 0.0, ""fum"": 0.0, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 142.0, ""pts_half_ppr"": 0.5, ""pts_ppr"": 0.61, ""pts_std"": 0.38, ""rec"": 0.22, ""rec_0_4"": 0.04, ""rec_10_19"": 0.07, ""rec_20_29"": 0.04, ""rec_2pt"": 0.0, ""rec_30_39"": 0.02, ""rec_40p"": 0.02, ""rec_5_9"": 0.04, ""rec_fd"": 0.28, ""rec_td"": 0.02, ""rec_tgt"": 0.35, ""rec_yd"": 2.79}"
6790,,RB,CHI,PHI,12.99,11.94,10.88,"{""adp_dd_ppr"": 64.0, ""bonus_rec_rb"": 2.11, ""def_fum_td"": 0.0, ""fum"": 0.13, ""fum_lost"": 0.06, ""gp"": 1.0, ""pos_adp_dd_ppr"": 22.0, ""pts_half_ppr"": 11.94, ""pts_ppr"": 12.99, ""pts_std"": 10.88, ""rec"": 2.11, ""rec_0_4"": 0.42, ""rec_10_19"": 0.63, ""rec_20_29"": 0.42, ""rec_2pt"": 0.0, ""rec_30_39"": 0.21, ""rec_40p"": 0.21, ""rec_5_9"": 0.42, ""rec_fd"": 1.34, ""rec_td"": 0.05, ""rec_tgt"": 2.67, ""rec_yd"": 13.39, ""rush_2pt"": 0.04, ""rush_40p"": 0.12, ""rush_att"": 13.31, ""rush_fd"": 5.64, ""rush_td"": 0.6, ""rush_yd"": 56.41}"
7525,,WR,PHI,CHI,15.83,13.09,10.35,"{""adp_dd_ppr"": 18.0, ""bonus_rec_wr"": 5.49, ""def_fum_td"": 0.0, ""fum"": 0.05, ""fum_lost"": 0.02, ""gp"": 1.0, ""pos_adp_dd_ppr"": 9.0, ""pts_half_ppr"": 13.09, ""pts_ppr"": 15.83, ""pts_std"": 10.35, ""rec"": 5.49, ""rec_0_4"": 1.1, ""rec_10_19"": 1.65, ""rec_20_29"": 1.1, ""rec_2pt"": 0.03, ""rec_30_39"": 0.55, ""rec_40p"": 0.55, ""rec_5_9"": 1.1, ""rec_fd"": 7.75, ""rec_td"": 0.43, ""rec_tgt"": 8.02, ""rec_yd"": 77.48, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.05, ""rush_fd"": 0.03, ""rush_td"": 0.0, ""rush_yd"": 0.25}"
9225,,RB,PHI,CHI,3.91,3.62,3.33,"{""adp_dd_ppr"": 251.0, ""bonus_rec_rb"": 0.57, ""def_fum_td"": 0.0, ""def_kr_yd"": 24.48, ""fum"": 0.04, ""fum_lost"": 0.02, ""gp"": 1.0, ""pos_adp_dd_ppr"": 59.0, ""pts_half_ppr"": 3.62, ""pts_ppr"": 3.91, ""pts_std"": 3.33, ""rec"": 0.57, ""rec_0_4"": 0.11, ""rec_10_19"": 0.17, ""rec_20_29"": 0.11, ""rec_2pt"": 0.0, ""rec_30_39"": 0.06, ""rec_40p"": 0.06, ""rec_5_9"": 0.11, ""rec_fd"": 0.51, ""rec_td"": 0.04, ""rec_tgt"": 0.8, ""rec_yd"": 5.05, ""rush_2pt"": 0.01, ""rush_40p"": 0.03, ""rush_att"": 3.42, ""rush_fd"": 1.7, ""rush_td"": 0.15, ""rush_yd"": 17.02}"
11577,,RB,PHI,CHI,2.58,2.16,1.74,"{""adp_dd_ppr"": 305.0, ""bonus_rec_rb"": 0.84, ""def_fum_td"": 0.0, ""def_kr_yd"": 37.54, ""fum"": 0.02, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 64.0, ""pts_half_ppr"": 2.16, ""pts_ppr"": 2.58, ""pts_std"": 1.74, ""rec"": 0.84, ""rec_0_4"": 0.17, ""rec_10_19"": 0.25, ""rec_20_29"": 0.17, ""rec_2pt"": 0.0, ""rec_30_39"": 0.08, ""rec_40p"": 0.08, ""rec_5_9"": 0.17, ""rec_fd"": 0.63, ""rec_td"": 0.04, ""rec_tgt"": 1.01, ""rec_yd"": 6.3, ""rush_2pt"": 0.0, ""rush_40p"": 0.02, ""rush_att"": 1.76, ""rush_fd"": 0.59, ""rush_td"": 0.04, ""rush_yd"": 5.9}"
13294,,WR,PHI,CHI,6.28,4.96,3.65,"{""adp_dd_ppr"": 156.0, ""bonus_rec_wr"": 2.64, ""def_fum_td"": 0.0, ""def_kr_yd"": 7.6, ""fum"": 0.02, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 72.0, ""pr"": 0.31, ""pr_yd"": 2.95, ""pts_half_ppr"": 4.96, ""pts_ppr"": 6.28, ""pts_std"": 3.65, ""rec"": 2.64, ""rec_0_4"": 0.53, ""rec_10_19"": 0.79, ""rec_20_29"": 0.53, ""rec_2pt"": 0.01, ""rec_30_39"": 0.26, ""rec_40p"": 0.26, ""rec_5_9"": 0.53, ""rec_fd"": 2.59, ""rec_td"": 0.16, ""rec_tgt"": 3.58, ""rec_yd"": 25.89, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.1, ""rush_fd"": 0.05, ""rush_td"": 0.0, ""rush_yd"": 0.52}"
CHI,,DEF,CHI,PHI,5.93,5.93,5.93,"{""adp_dd_ppr"": 999.0, ""blk_kick"": 0.05, ""def_fum_td"": 0.05, ""def_kr_yd"": 89.81, ""def_pr_yd"": 104.5, ""def_td"": 0.11, ""ff"": 0.65, ""fum_rec"": 0.49, ""gp"": 1.0, ""int"": 0.65, ""pass_int_td"": 0.05, ""pos_adp_dd_ppr"": 999.0, ""pr_yd"": 14.7, ""pts_allow"": 23.0, ""pts_allow_21_27"": 1.0, ""pts_half_ppr"": 5.93, ""pts_ppr"": 5.93, ""pts_std"": 5.93, ""sack"": 2.23, ""tkl_loss"": 4.3, ""yds_allow"": 355.83, ""yds_allow_350_399"": 1.0}"
11620,,WR,CHI,PHI,8.9,7.39,5.88,"{""adp_dd_ppr"": 116.0, ""bonus_rec_wr"": 3.02, ""def_fum_td"": 0.0, ""fum"": 0.03, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 55.0, ""pts_half_ppr"": 7.39, ""pts_ppr"": 8.9, ""pts_std"": 5.88, ""rec"": 3.02, ""rec_0_4"": 0.6, ""rec_10_19"": 0.9, ""rec_20_29"": 0.6, ""rec_2pt"": 0.02, ""rec_30_39"": 0.3, ""rec_40p"": 0.3, ""rec_5_9"": 0.6, ""rec_fd"": 4.51, ""rec_td"": 0.22, ""rec_tgt"": 6.03, ""rec_yd"": 45.09, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.06, ""rush_fd"": 0.02, ""rush_td"": 0.0, ""rush_yd"": 0.23}"
12519,,WR,CHI,PHI,10.4,8.47,6.53,"{""adp_dd_ppr"": 76.0, ""bonus_rec_wr"": 3.87, ""def_fum_td"": 0.0, ""def_kr_yd"": 9.07, ""fum"": 0.04, ""fum_lost"": 0.02, ""gp"": 1.0, ""pos_adp_dd_ppr"": 33.0, ""pts_half_ppr"": 8.47, ""pts_ppr"": 10.4, ""pts_std"": 6.53, ""rec"": 3.87, ""rec_0_4"": 0.77, ""rec_10_19"": 1.16, ""rec_20_29"": 0.77, ""rec_2pt"": 0.01, ""rec_30_39"": 0.39, ""rec_40p"": 0.39, ""rec_5_9"": 0.77, ""rec_fd"": 5.25, ""rec_td"": 0.15, ""rec_tgt"": 5.56, ""rec_yd"": 52.53, ""rush_2pt"": 0.0, ""rush_40p"": 0.01, ""rush_att"": 0.64, ""rush_fd"": 0.29, ""rush_td"": 0.01, ""rush_yd"": 2.93}"
13322,,TE,CHI,PHI,2.01,1.55,1.09,"{""adp_dd_ppr"": 280.0, ""bonus_rec_te"": 0.92, ""def_fum_td"": 0.0, ""fum"": 0.01, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 57.0, ""pts_half_ppr"": 1.55, ""pts_ppr"": 2.01, ""pts_std"": 1.09, ""rec"": 0.92, ""rec_0_4"": 0.18, ""rec_10_19"": 0.28, ""rec_20_29"": 0.18, ""rec_2pt"": 0.0, ""rec_30_39"": 0.09, ""rec_40p"": 0.09, ""rec_5_9"": 0.18, ""rec_fd"": 0.81, ""rec_td"": 0.05, ""rec_tgt"": 1.4, ""rec_yd"": 8.12}"
3634,,WR,CHI,PHI,6.78,5.39,4.01,"{""adp_dd_ppr"": 153.0, ""bonus_rec_wr"": 2.78, ""def_fum_td"": 0.0, ""def_kr_yd"": 22.55, ""fum"": 0.03, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 71.0, ""pts_half_ppr"": 5.39, ""pts_ppr"": 6.78, ""pts_std"": 4.01, ""rec"": 2.78, ""rec_0_4"": 0.56, ""rec_10_19"": 0.83, ""rec_20_29"": 0.56, ""rec_2pt"": 0.01, ""rec_30_39"": 0.28, ""rec_40p"": 0.28, ""rec_5_9"": 0.56, ""rec_fd"": 3.09, ""rec_td"": 0.13, ""rec_tgt"": 3.86, ""rec_yd"": 30.88, ""rush_2pt"": 0.0, ""rush_40p"": 0.01, ""rush_att"": 0.19, ""rush_fd"": 0.09, ""rush_td"": 0.0, ""rush_yd"": 0.93}"
4314,,TE,PHI,CHI,2.08,1.65,1.22,"{""adp_dd_ppr"": 277.0, ""bonus_rec_te"": 0.86, ""gp"": 1.0, ""pos_adp_dd_ppr"": 55.0, ""pts_half_ppr"": 1.65, ""pts_ppr"": 2.08, ""pts_std"": 1.22, ""rec"": 0.86, ""rec_0_4"": 0.17, ""rec_10_19"": 0.26, ""rec_20_29"": 0.17, ""rec_30_39"": 0.09, ""rec_40p"": 0.09, ""rec_5_9"": 0.17, ""rec_fd"": 0.87, ""rec_td"": 0.06, ""rec_tgt"": 1.21, ""rec_yd"": 8.73}"
9486,,WR,PHI,CHI,9.35,7.75,6.14,"{""adp_dd_ppr"": 101.0, ""bonus_rec_wr"": 3.2, ""def_fum_td"": 0.0, ""fum"": 0.03, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 46.0, ""pts_half_ppr"": 7.75, ""pts_ppr"": 9.35, ""pts_std"": 6.14, ""rec"": 3.2, ""rec_0_4"": 0.64, ""rec_10_19"": 0.96, ""rec_20_29"": 0.64, ""rec_2pt"": 0.02, ""rec_30_39"": 0.32, ""rec_40p"": 0.32, ""rec_5_9"": 0.64, ""rec_fd"": 4.33, ""rec_td"": 0.3, ""rec_tgt"": 5.05, ""rec_yd"": 43.29, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.05, ""rush_fd"": 0.02, ""rush_td"": 0.0, ""rush_yd"": 0.24}"
13079,,WR,CHI,PHI,1.81,1.52,1.23,"{""adp_dd_ppr"": 263.0, ""bonus_rec_wr"": 0.58, ""def_fum_td"": 0.0, ""fum"": 0.01, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 121.0, ""pts_half_ppr"": 1.52, ""pts_ppr"": 1.81, ""pts_std"": 1.23, ""rec"": 0.58, ""rec_0_4"": 0.12, ""rec_10_19"": 0.17, ""rec_20_29"": 0.12, ""rec_2pt"": 0.0, ""rec_30_39"": 0.06, ""rec_40p"": 0.06, ""rec_5_9"": 0.12, ""rec_fd"": 0.78, ""rec_td"": 0.07, ""rec_tgt"": 1.12, ""rec_yd"": 7.79}"
13150,,WR,PHI,CHI,2.52,2.01,1.5,"{""adp_dd_ppr"": 233.0, ""bonus_rec_wr"": 1.02, ""def_fum_td"": 0.0, ""def_kr_yd"": 1.93, ""fum"": 0.01, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 104.0, ""pts_half_ppr"": 2.01, ""pts_ppr"": 2.52, ""pts_std"": 1.5, ""rec"": 1.02, ""rec_0_4"": 0.2, ""rec_10_19"": 0.3, ""rec_20_29"": 0.2, ""rec_2pt"": 0.0, ""rec_30_39"": 0.1, ""rec_40p"": 0.1, ""rec_5_9"": 0.2, ""rec_fd"": 1.07, ""rec_td"": 0.07, ""rec_tgt"": 1.38, ""rec_yd"": 10.72}"
1339,,TE,PHI,CHI,4.57,3.63,2.69,"{""adp_dd_ppr"": 207.0, ""bonus_rec_te"": 1.88, ""def_fum_td"": 0.0, ""fum"": 0.02, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 33.0, ""pts_half_ppr"": 3.63, ""pts_ppr"": 4.57, ""pts_std"": 2.69, ""rec"": 1.88, ""rec_0_4"": 0.38, ""rec_10_19"": 0.57, ""rec_20_29"": 0.38, ""rec_2pt"": 0.01, ""rec_30_39"": 0.19, ""rec_40p"": 0.19, ""rec_5_9"": 0.38, ""rec_fd"": 1.93, ""rec_td"": 0.13, ""rec_tgt"": 2.54, ""rec_yd"": 19.26}"
7596,,WR,PHI,CHI,0.22,0.18,0.13,"{""adp_dd_ppr"": 333.0, ""bonus_rec_wr"": 0.08, ""gp"": 1.0, ""pos_adp_dd_ppr"": 157.0, ""pts_half_ppr"": 0.18, ""pts_ppr"": 0.22, ""pts_std"": 0.13, ""rec"": 0.08, ""rec_0_4"": 0.02, ""rec_10_19"": 0.03, ""rec_20_29"": 0.02, ""rec_30_39"": 0.01, ""rec_40p"": 0.01, ""rec_5_9"": 0.02, ""rec_fd"": 0.1, ""rec_td"": 0.01, ""rec_tgt"": 0.14, ""rec_yd"": 0.99}"
2020,,K,CHI,PHI,7.32,7.32,7.32,"{""adp_dd_ppr"": 999.0, ""fga"": 1.97, ""fgm"": 1.68, ""fgm_20_29"": 0.29, ""fgm_30_39"": 0.43, ""fgm_40_49"": 0.38, ""fgm_50p"": 0.29, ""fgm_yds"": 58.31, ""fgmiss_30_39"": 0.04, ""fgmiss_40_49"": 0.04, ""fgmiss_50p"": 0.11, ""gp"": 1.0, ""pos_adp_dd_ppr"": 999.0, ""pts_half_ppr"": 7.32, ""pts_ppr"": 7.32, ""pts_std"": 7.32, ""xpa"": 2.43, ""xpm"": 2.31, ""xpmiss"": 0.12}"
4866,,RB,PHI,CHI,15.99,14.83,13.67,"{""adp_dd_ppr"": 31.0, ""bonus_rec_rb"": 2.32, ""def_fum_td"": 0.0, ""fum"": 0.17, ""fum_lost"": 0.07, ""gp"": 1.0, ""pos_adp_dd_ppr"": 10.0, ""pts_half_ppr"": 14.83, ""pts_ppr"": 15.99, ""pts_std"": 13.67, ""rec"": 2.32, ""rec_0_4"": 0.46, ""rec_10_19"": 0.7, ""rec_20_29"": 0.46, ""rec_2pt"": 0.01, ""rec_30_39"": 0.23, ""rec_40p"": 0.23, ""rec_5_9"": 0.46, ""rec_fd"": 1.78, ""rec_td"": 0.13, ""rec_tgt"": 3.14, ""rec_yd"": 17.82, ""rush_2pt"": 0.03, ""rush_40p"": 0.17, ""rush_att"": 16.74, ""rush_fd"": 8.15, ""rush_td"": 0.5, ""rush_yd"": 81.52}"
6826,,TE,CHI,PHI,3.55,2.78,2.01,"{""adp_dd_ppr"": 224.0, ""bonus_rec_te"": 1.54, ""def_fum_td"": 0.0, ""fum"": 0.01, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 37.0, ""pts_half_ppr"": 2.78, ""pts_ppr"": 3.55, ""pts_std"": 2.01, ""rec"": 1.54, ""rec_0_4"": 0.31, ""rec_10_19"": 0.46, ""rec_20_29"": 0.31, ""rec_2pt"": 0.01, ""rec_30_39"": 0.15, ""rec_40p"": 0.15, ""rec_5_9"": 0.31, ""rec_fd"": 1.45, ""rec_td"": 0.09, ""rec_tgt"": 2.22, ""rec_yd"": 14.52}"
