snapshot_utc,league_id,roster_id,owner_id,is_my_roster,player_id,full_name,position,fantasy_positions,nfl_team,status,injury_status,injury_body_part,practice_participation,practice_description,depth_chart_position,depth_chart_order,active,starter,reserve,taxi
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,7588,Javonte Williams,RB,"[""RB""]",DAL,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,8111,Cade Otton,TE,"[""TE""]",TB,Active,,,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,8117,Jalen Tolbert,WR,"[""WR""]",MIA,Active,,,,,LWR,4,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,8121,Romeo Doubs,WR,"[""WR""]",NE,Active,,,,,RWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,8138,James Cook,RB,"[""RB""]",BUF,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,8144,Chris Olave,WR,"[""WR""]",NO,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,8154,Brian Robinson,RB,"[""RB""]",ATL,Active,,,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,8161,Malik Willis,QB,"[""QB""]",MIA,Active,,,,,QB,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,8180,Jalen Nailor,WR,"[""WR""]",LV,Active,,,,,SWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,8698,Jake Tonges,TE,"[""TE""]",SF,Active,,,,,TE,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,9509,Bijan Robinson,RB,"[""RB""]",ATL,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,10444,Cedric Tillman,WR,"[""WR""]",,Active,Questionable,Undisclosed,,,,,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,11256,Tyson Bagent,QB,"[""QB""]",CHI,Active,,,,,QB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,11557,Joe Milton,QB,"[""QB""]",DAL,Active,,,,,QB,2,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,11560,Caleb Williams,QB,"[""QB""]",CHI,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,11600,Ja'Tavion Sanders,TE,"[""TE""]",CAR,Active,,,,,TE,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,11628,Marvin Harrison,WR,"[""WR""]",ARI,Active,,,,,LWR,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,11631,Brian Thomas,WR,"[""WR""]",JAX,Active,Questionable,Shoulder,,,LWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,12467,Jordan James,RB,"[""RB""]",SF,Active,,,,,RB,3,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,12483,Jack Bech,WR,"[""WR""]",LV,Active,,,,,LWR,4,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,12485,Tez Johnson,WR,"[""WR""]",TB,Active,,,,,RWR,5,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,12502,Gunnar Helm,TE,"[""TE""]",TEN,Active,,,,,TE,1,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,12518,Tyler Warren,TE,"[""TE""]",IND,Active,Questionable,Groin,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,12533,Jacory Croskey-Merritt,RB,"[""RB""]",WAS,Active,Questionable,Undisclosed,,,RB,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,12541,Dont'e Thornton,WR,"[""WR""]",LV,Active,Questionable,Undisclosed,,,LWR,5,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,13268,Elijah Sarratt,WR,"[""WR""]",BAL,Active,,,,,LWR,5,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,13286,Jadarian Price,RB,"[""RB""]",SEA,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,13288,Nicholas Singleton,RB,"[""RB""]",TEN,Active,,,,,RB,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,13291,Kejon Owens,RB,"[""RB""]",,Active,Questionable,Illness,,,,,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,13418,Robert Henry,RB,"[""RB""]",,Active,,,,,,,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,3321,Tyreek Hill,WR,"[""WR""]",,Active,Questionable,Knee - ACL,,,,,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,5846,DK Metcalf,WR,"[""WR""]",PIT,Active,Questionable,Undisclosed,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,5967,Tony Pollard,RB,"[""RB""]",TEN,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,6806,J.K. Dobbins,RB,"[""RB""]",DEN,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,7523,Trevor Lawrence,QB,"[""QB""]",JAX,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,7527,Mac Jones,QB,"[""QB""]",SF,Active,,,,,QB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,7547,Amon-Ra St. Brown,WR,"[""WR""]",DET,Active,,,,,SWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,8126,Wan'Dale Robinson,WR,"[""WR""]",TEN,Active,Questionable,Head,,,SWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,8228,Jaylen Warren,RB,"[""RB""]",PIT,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,9508,Tyjae Spears,RB,"[""RB""]",TEN,Active,,,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,9,1225654710162182144,False,9511,Keaton Mitchell,RB,"[""RB""]",LAC,Active,Questionable,Undisclosed,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,10235,Roschon Johnson,RB,"[""RB""]",CHI,Active,,,,,RB,4,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,10236,Dalton Kincaid,TE,"[""TE""]",BUF,Active,,,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,11569,Jarquez Hunter,RB,"[""RB""]",MIA,Active,,,,,,,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,11592,Erick All,TE,"[""TE""]",CIN,Active,,,,,TE,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,12457,Jaydon Blue,RB,"[""RB""]",,Active,,,,,,,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,12469,Dylan Sampson,RB,"[""RB""]",CLE,Active,,,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,12481,Cam Skattebo,RB,"[""RB""]",NYG,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,12495,Ollie Gordon,RB,"[""RB""]",MIA,Active,Questionable,Undisclosed,,,RB,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,12527,Ashton Jeanty,RB,"[""RB""]",LV,Active,Questionable,Knee,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,12543,Tahj Brooks,RB,"[""RB""]",CIN,Active,,,,,RB,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,13273,Josh Cuevas,TE,"[""TE""]",BAL,Active,,,,,TE,4,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,13294,Makai Lemon,WR,"[""WR""]",PHI,Active,,,,,SWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,13298,KC Concepcion,WR,"[""WR""]",CLE,Active,,,,,SWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,13301,Antonio Williams,WR,"[""WR""]",WAS,Active,,,,,SWR,3,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,13319,Oscar Delp,TE,"[""TE""]",NO,Active,Questionable,Hamstring,,,TE,3,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,13329,Malik Benson,WR,"[""WR""]",LV,Active,,,,,RWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,13408,Tanner Koziol,TE,"[""TE""]",JAX,Active,,,,,TE,3,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,13421,Eli Raridon,TE,"[""TE""]",NE,Active,,,,,TE,2,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,19,Joe Flacco,QB,"[""QB""]",CIN,Active,,,,,QB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,2307,Marcus Mariota,QB,"[""QB""]",WAS,Active,Questionable,Knee,,,QB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,2449,Stefon Diggs,WR,"[""WR""]",WAS,Active,,,,,RWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,421,Matthew Stafford,QB,"[""QB""]",LAR,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,5870,Daniel Jones,QB,"[""QB""]",IND,Active,,,,,QB,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,6819,Michael Pittman,WR,"[""WR""]",PIT,Active,Questionable,Leg,,,RWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,7585,Davis Mills,QB,"[""QB""]",HOU,Active,,,,,QB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,8112,Drake London,WR,"[""WR""]",ATL,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,8146,Garrett Wilson,WR,"[""WR""]",NYJ,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,8183,Brock Purdy,QB,"[""QB""]",SF,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,8210,Chig Okonkwo,TE,"[""TE""]",WAS,Active,,,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,10,1087855749369339904,False,9482,Michael Mayer,TE,"[""TE""]",LV,Active,,,,,TE,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,10857,Stetson Bennett,QB,"[""QB""]",LAR,Active,,,,,QB,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,11199,Emari Demercado,RB,"[""RB""]",,Active,,,,,,,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,11370,Chris Brooks,RB,"[""RB""]",GB,Active,,,,,RB,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,11581,MarShawn Lloyd,RB,"[""RB""]",GB,Active,,,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,11583,Jonathon Brooks,RB,"[""RB""]",CAR,Active,,,,,RB,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,11610,Malik Washington,WR,"[""WR""]",MIA,Active,,,,,SWR,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,12048,George Holani,RB,"[""RB""]",SEA,Active,,,,,RB,4,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,12487,Terrance Ferguson,TE,"[""TE""]",LAR,Active,Questionable,Undisclosed,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,12490,Bhayshul Tuten,RB,"[""RB""]",JAX,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,12536,Jaylin Noel,WR,"[""WR""]",HOU,Active,Questionable,Hamstring,,,SWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,13270,CJ Daniels,WR,"[""WR""]",LAR,Active,,,,,RWR,6,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,13282,Jack Endries,TE,"[""TE""]",CIN,Active,,,,,TE,5,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,13305,Mike Washington,RB,"[""RB""]",LV,Active,,,,,RB,2,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,13311,Chris Bell,WR,"[""WR""]",MIA,Active,,,,,LWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,13316,Eric Rivers,WR,"[""WR""]",TB,Active,,,,,,,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,13320,Zachariah Branch,WR,"[""WR""]",ATL,Active,,,,,SWR,3,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,13324,Matt Hibner,TE,"[""TE""]",BAL,Active,,,,,TE,3,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,13413,Cyrus Allen,WR,"[""WR""]",KC,Active,,,,,SWR,4,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,3198,Derrick Henry,RB,"[""RB""]",BAL,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,3257,Jacoby Brissett,QB,"[""QB""]",ARI,Active,,,,,QB,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,4017,Deshaun Watson,QB,"[""QB""]",CLE,Active,,,,,QB,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,5022,Dallas Goedert,TE,"[""TE""]",PHI,Active,,,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,5850,Josh Jacobs,RB,"[""RB""]",GB,Active,DNR,Groin,,,RB,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,5927,Terry McLaurin,WR,"[""WR""]",WAS,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,6794,Justin Jefferson,WR,"[""WR""]",MIN,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,6804,Jordan Love,QB,"[""QB""]",GB,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,6904,Jalen Hurts,QB,"[""QB""]",PHI,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,7564,Ja'Marr Chase,WR,"[""WR""]",CIN,Active,Questionable,Knee,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,9484,Tucker Kraft,TE,"[""TE""]",GB,Active,Questionable,Knee - ACL,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,11,214141231750443008,False,9754,Quentin Johnston,WR,"[""WR""]",LAC,Active,,,,,LWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,10218,Xavier Hutchinson,WR,"[""WR""]",HOU,Active,,,,,LWR,4,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,11596,Ben Sinnott,TE,"[""TE""]",WAS,Active,Questionable,Oblique,,,TE,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,11637,Keon Coleman,WR,"[""WR""]",BUF,Active,Questionable,Foot,,,LWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,11643,Jaylen Wright,RB,"[""RB""]",MIA,Active,,,,,RB,2,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,12470,Riley Leonard,QB,"[""QB""]",IND,Active,,,,,QB,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,12484,Jayden Higgins,WR,"[""WR""]",HOU,Inactive,IR,Knee - ACL,,,,6,True,False,True,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,12503,Isaiah Bond,WR,"[""WR""]",CLE,Active,,,,,SWR,4,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,12504,Kaleb Johnson,RB,"[""RB""]",GB,Active,,,,,RB,4,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,12535,Isaac TeSlaa,WR,"[""WR""]",DET,Active,,,,,LWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,13299,Nate Boerkircher,TE,"[""TE""]",JAX,Active,,,,,TE,2,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,13318,Noah Thomas,WR,"[""WR""]",CIN,Active,,,,,,,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,13403,Jam Miller,RB,"[""RB""]",,Active,Questionable,Undisclosed,,,,,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,1466,Travis Kelce,TE,"[""TE""]",KC,Active,,,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,3294,Dak Prescott,QB,"[""QB""]",DAL,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,4037,Chris Godwin,WR,"[""WR""]",TB,Active,,,,,SWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,4046,Patrick Mahomes,QB,"[""QB""]",KC,Active,Questionable,Knee - ACL,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,4866,Saquon Barkley,RB,"[""RB""]",PHI,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,5872,Deebo Samuel,WR,"[""WR""]",SF,Active,,,,,RWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,5892,David Montgomery,RB,"[""RB""]",HOU,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,6039,Ty Johnson,RB,"[""RB""]",BUF,Active,Questionable,Knee,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,6768,Tua Tagovailoa,QB,"[""QB""]",ATL,Active,,,,,QB,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,6786,CeeDee Lamb,WR,"[""WR""]",DAL,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,6801,Tee Higgins,WR,"[""WR""]",CIN,Active,,,,,RWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,7002,Juwan Johnson,TE,"[""TE""]",NO,Active,,,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,7526,Jaylen Waddle,WR,"[""WR""]",DEN,Active,,,,,RWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,7591,Justin Fields,QB,"[""QB""]",KC,Active,,,,,QB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,8188,Tyquan Thornton,WR,"[""WR""]",KC,Active,,,,,LWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,9221,Jahmyr Gibbs,RB,"[""RB""]",DET,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,9225,Tank Bigsby,RB,"[""RB""]",PHI,Active,,,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,9480,Brenton Strange,TE,"[""TE""]",JAX,Active,,,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,12,895461742359175168,False,9501,DeMario Douglas,WR,"[""WR""]",NE,Active,,,,,SWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,10219,Chris Rodriguez,RB,"[""RB""]",JAX,Active,,,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,10222,Jayden Reed,WR,"[""WR""]",GB,Active,,,,,SWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,11566,Jayden Daniels,QB,"[""QB""]",WAS,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,11583,Jonathon Brooks,RB,"[""RB""]",CAR,Active,,,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,11610,Malik Washington,WR,"[""WR""]",MIA,Active,,,,,SWR,1,True,False,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,12474,Woody Marks,RB,"[""RB""]",HOU,Active,,,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,12492,Pat Bryant,WR,"[""WR""]",DEN,Active,,,,,SWR,4,True,False,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,12519,Luther Burden,WR,"[""WR""]",CHI,Active,Questionable,Lower Body,,,RWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,12526,Tetairoa McMillan,WR,"[""WR""]",CAR,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,12544,LeQuint Allen,RB,"[""RB""]",JAX,Active,Questionable,Undisclosed,,,RB,3,True,False,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,13272,Carson Beck,QB,"[""QB""]",ARI,Active,Questionable,Ribs,,,QB,2,True,False,False,True
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,13282,Jack Endries,TE,"[""TE""]",CIN,Active,,,,,TE,5,True,False,False,True
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,13337,Emmett Johnson,RB,"[""RB""]",KC,Active,,,,,RB,2,True,False,False,True
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,13349,Eli Stowers,TE,"[""TE""]",PHI,Active,Questionable,Hamstring,,,TE,2,True,False,False,True
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,13353,Chris Brazzell,WR,"[""WR""]",CAR,Inactive,IR,Knee,,,,7,True,False,False,True
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,13421,Eli Raridon,TE,"[""TE""]",NE,Active,,,,,TE,2,True,False,False,True
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,2216,Mike Evans,WR,"[""WR""]",SF,Active,Questionable,Foot,,,LWR,1,True,False,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,2505,Darren Waller,TE,"[""TE""]",CAR,Active,,,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,3294,Dak Prescott,QB,"[""QB""]",DAL,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,4993,Mike Gesicki,TE,"[""TE""]",CIN,Active,,,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,6790,D'Andre Swift,RB,"[""RB""]",CHI,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,7527,Mac Jones,QB,"[""QB""]",SF,Active,,,,,QB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,7547,Amon-Ra St. Brown,WR,"[""WR""]",DET,Active,,,,,SWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,7571,Rashod Bateman,WR,"[""WR""]",BAL,Active,,,,,LWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,7594,Chuba Hubbard,RB,"[""RB""]",CAR,Active,Questionable,Hamstring,,,RB,1,True,False,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,7600,Pat Freiermuth,TE,"[""TE""]",PIT,Active,,,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,8110,Jake Ferguson,TE,"[""TE""]",DAL,Active,,,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,8146,Garrett Wilson,WR,"[""WR""]",NYJ,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,8172,Greg Dulcich,TE,"[""TE""]",MIA,Active,,,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,9226,De'Von Achane,RB,"[""RB""]",MIA,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,1,779583277362245632,True,9997,Zay Flowers,WR,"[""WR""]",BAL,Active,Questionable,Undisclosed,,,SWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1366076769534251008,2,1126612181929336832,False,11575,Ray Davis,RB,"[""RB""]",BUF,Active,,,,,RB,3,True,False,False,False
