player_id,full_name,position,nfl_team,active,status,injury_status,practice_participation,depth_chart_position,depth_chart_order,league_1389740418316374016,league_1370453762442797056,league_1370218620990263296,league_1366076769534251008,league_1359546418284494848,free_agent_leagues,rostered_leagues,my_leagues,my_start_leagues,opponent_leagues,multi_league_free_agent,rostered_somewhere_free_somewhere
96,Aaron Rodgers,QB,PIT,True,Active,,,QB,1,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
9228,Bryce Young,QB,CAR,True,Active,,,QB,1,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
9758,C.J. Stroud,QB,HOU,True,Active,,,QB,1,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
12522,Cam Ward,QB,TEN,True,Active,,,QB,1,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
5870,Daniel Jones,QB,IND,True,Active,,,QB,1,FA,OWNED,OWNED,OPP,PREDRAFT,1,3,0,0,1,False,True
13269,Fernando Mendoza,QB,LV,True,Active,,,QB,2,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
3257,Jacoby Brissett,QB,ARI,True,Active,,,QB,1,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
5849,Kyler Murray,QB,MIN,True,Active,,,QB,1,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
8161,Malik Willis,QB,MIA,True,Active,,,QB,1,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
4943,Sam Darnold,QB,SEA,True,Active,,,QB,1,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
12545,Tyler Shough,QB,NO,True,Active,,,QB,1,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
11576,Braelon Allen,RB,NYJ,True,Active,,,RB,2,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
12455,Brashard Smith,RB,KC,True,Active,,,RB,3,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
8154,Brian Robinson,RB,ATL,True,Active,,,RB,2,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
11370,Chris Brooks,RB,GB,True,Active,,,RB,2,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
13347,Demond Claiborne,RB,MIN,True,Active,,,RB,3,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
12476,Devin Neal,RB,,True,Inactive,Questionable,,,,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
12469,Dylan Sampson,RB,CLE,True,Active,,,RB,2,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
12457,Jaydon Blue,RB,PHI,True,Active,,,,,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
11643,Jaylen Wright,RB,MIA,True,Active,,,RB,2,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
13345,Jonah Coleman,RB,DEN,True,Active,,,RB,3,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
12467,Jordan James,RB,SF,True,Active,,,RB,4,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
12504,Kaleb Johnson,RB,GB,True,Active,,,RB,3,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
13405,Kaytron Allen,RB,WAS,True,Active,,,RB,3,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
9511,Keaton Mitchell,RB,LAC,True,Active,Questionable,,RB,2,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
13305,Mike Washington,RB,LV,True,Active,,,RB,2,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
7528,Najee Harris,RB,NYG,True,Active,,,RB,3,FA,OWNED,OPP,OWNED,PREDRAFT,1,3,0,0,1,False,True
13288,Nicholas Singleton,RB,TEN,True,Active,,,RB,3,FA,OWNED,OWNED,OPP,PREDRAFT,1,3,0,0,1,False,True
11575,Ray Davis,RB,BUF,True,Active,,,RB,3,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
9508,Tyjae Spears,RB,TEN,True,Active,,,RB,2,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
8132,Tyler Allgeier,RB,ARI,True,Active,,,RB,2,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
11655,Tyrone Tracy,RB,NYG,True,Active,Questionable,,RB,2,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
9480,Brenton Strange,TE,JAX,True,Active,,,TE,1,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
8111,Cade Otton,TE,TB,True,Active,,,TE,1,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
8210,Chig Okonkwo,TE,WAS,True,Active,,,TE,1,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
4033,David Njoku,TE,LAC,True,Active,,,TE,2,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
12502,Gunnar Helm,TE,TEN,True,Active,,,TE,1,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
8698,Jake Tonges,TE,SF,True,Active,,,TE,2,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
7002,Juwan Johnson,TE,NO,True,Active,,,TE,1,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
13330,Kenyon Sadiq,TE,NYJ,True,Active,Questionable,,TE,2,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
12498,Mason Taylor,TE,NYJ,True,Active,,,TE,1,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
12493,Oronde Gadsden,TE,LAC,True,Active,,,TE,1,FA,OWNED,OWNED,OPP,PREDRAFT,1,3,0,0,1,False,True
5844,T.J. Hockenson,TE,MIN,True,Active,,,TE,1,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
12487,Terrance Ferguson,TE,LAR,True,Active,Questionable,,TE,2,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
11625,Adonai Mitchell,WR,NYJ,True,Active,,,RWR,2,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
13301,Antonio Williams,WR,WAS,True,Active,,,SWR,3,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
13296,Caleb Douglas,WR,MIA,True,Active,,,RWR,3,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
12540,Chimere Dike,WR,TEN,True,Active,,,SWR,4,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
13311,Chris Bell,WR,MIA,True,Active,,,LWR,4,FA,OWNED,OWNED,OPP,PREDRAFT,1,3,0,0,1,False,True
4039,Cooper Kupp,WR,SEA,True,Active,,,SWR,3,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
13413,Cyrus Allen,WR,KC,True,Active,,,SWR,4,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
13417,De'Zhaun Stribling,WR,SF,True,Active,Questionable,,LWR,3,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
13346,Denzel Boston,WR,CLE,True,Active,,,LWR,3,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
9486,Dontayvion Wicks,WR,PHI,True,Active,,,RWR,2,FA,OWNED,OWNED,OPP,PREDRAFT,1,3,0,0,1,False,True
13274,Germie Bernard,WR,PIT,True,Active,,,SWR,3,FA,OWNED,OPP,OWNED,PREDRAFT,1,3,0,0,1,False,True
12535,Isaac TeSlaa,WR,DET,True,Active,,,LWR,3,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
13293,Ja'Kobi Lane,WR,BAL,True,Active,,,RWR,3,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
11618,Jalen McMillan,WR,TB,True,Active,Questionable,,RWR,3,FA,OWNED,OWNED,OPP,PREDRAFT,1,3,0,0,1,False,True
8180,Jalen Nailor,WR,LV,True,Active,,,SWR,2,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
7049,Jauan Jennings,WR,MIN,True,Active,,,SWR,3,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
12484,Jayden Higgins,WR,HOU,True,Inactive,IR,,,9,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
12536,Jaylin Noel,WR,HOU,True,Active,Questionable,,SWR,3,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
6783,Jerry Jeudy,WR,CLE,True,Active,,,RWR,1,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
9504,Kayshon Boutte,WR,HOU,True,Active,,,RWR,2,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
1479,Keenan Allen,WR,IND,True,Active,,,RWR,3,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
11637,Keon Coleman,WR,BUF,True,Active,Questionable,,LWR,3,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
12547,Kyle Williams,WR,NE,True,Active,,,SWR,5,FA,OWNED,OPP,OWNED,PREDRAFT,1,3,0,0,1,False,True
13285,Malachi Fields,WR,NYG,True,Active,,,LWR,4,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
9494,Marvin Mims,WR,DEN,True,Active,Questionable,,SWR,4,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
8676,Rashid Shaheed,WR,SEA,True,Active,,,RWR,2,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
11783,Ryan Flournoy,WR,DAL,True,Active,,,SWR,3,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
13317,Ted Hurst,WR,TB,True,Active,,,LWR,4,FA,OWNED,OWNED,OPP,PREDRAFT,1,3,0,0,1,False,True
12509,Tre' Harris,WR,LAC,True,Active,Questionable,,RWR,3,FA,OWNED,OPP,OPP,PREDRAFT,1,3,0,0,2,False,True
11627,Troy Franklin,WR,DEN,True,Active,,,SWR,5,FA,OWNED,OPP,OWNED,PREDRAFT,1,3,0,0,1,False,True
3321,Tyreek Hill,WR,,True,Active,Questionable,,,,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
11624,Xavier Worthy,WR,KC,True,Active,,,RWR,2,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
13320,Zachariah Branch,WR,ATL,True,Active,,,SWR,3,FA,OWNED,OWNED,OWNED,PREDRAFT,1,3,0,0,0,False,True
12530,Travis Hunter,DB,JAX,True,Active,,,SWR,4,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
12713,Andy Borregales,K,NE,True,Active,,,K,1,OWNED,OWNED,FA,FA,PREDRAFT,2,2,0,0,0,True,True
11786,Cam Little,K,JAX,True,Active,,,K,1,OPP,OWNED,FA,FA,PREDRAFT,2,2,0,0,1,True,True
1945,Chris Boswell,K,PIT,True,Active,,,K,1,OWNED,OWNED,FA,FA,PREDRAFT,2,2,0,0,0,True,True
12015,Harrison Mevis,K,LAR,True,Active,,,K,1,OWNED,OWNED,FA,FA,PREDRAFT,2,2,0,0,0,True,True
11539,Jake Bates,K,DET,True,Active,,,K,1,OWNED,OWNED,FA,FA,PREDRAFT,2,2,0,0,0,True,True
2747,Jason Myers,K,SEA,True,Active,,,K,1,OWNED,OWNED,FA,FA,PREDRAFT,2,2,0,0,0,True,True
3451,Ka'imi Fairbairn,K,HOU,True,Active,,,K,1,OWNED,OWNED,FA,FA,PREDRAFT,2,2,0,0,0,True,True
11792,Will Reichard,K,MIN,True,Active,,,K,1,OWNED,OWNED,FA,FA,PREDRAFT,2,2,0,0,0,True,True
9229,Anthony Richardson,QB,IND,True,Active,,,QB,3,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
13303,Cade Klubnik,QB,NYJ,True,Active,,,QB,2,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
13289,Drew Allar,QB,PIT,True,Active,,,QB,4,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
13404,Garrett Nussmeier,QB,KC,True,Active,,,QB,3,FA,FA,OPP,OWNED,PREDRAFT,2,2,0,0,1,True,True
11565,J.J. McCarthy,QB,MIN,True,Active,,,QB,2,FA,FA,OPP,OWNED,PREDRAFT,2,2,0,0,1,True,True
12510,Jalen Milroe,QB,SEA,True,Active,,,QB,3,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
13425,Jalon Daniels,QB,TB,True,Active,,,QB,3,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
7591,Justin Fields,QB,KC,True,Active,,,QB,2,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
2307,Marcus Mariota,QB,WAS,True,Active,Questionable,,QB,2,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
11559,Michael Penix,QB,ATL,True,Active,Questionable,,QB,2,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
12500,Quinn Ewers,QB,JAX,True,Active,,,QB,4,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
12524,Shedeur Sanders,QB,CLE,True,Active,,,QB,2,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
13275,Ty Simpson,QB,LAR,True,Active,,,QB,3,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
12511,Will Howard,QB,PIT,True,Active,,,QB,3,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
13302,Adam Randall,RB,BAL,True,Inactive,IR,,RB,5,FA,FA,OWNED,OPP,PREDRAFT,2,2,0,0,1,True,True
12471,DJ Giddens,RB,IND,True,Active,,,RB,3,FA,FA,OWNED,OPP,PREDRAFT,2,2,0,0,1,True,True
13423,Eli Heidenreich,RB,PIT,True,Active,,,RB,4,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
12048,George Holani,RB,SEA,True,Active,,,RB,2,FA,FA,OWNED,OPP,PREDRAFT,2,2,0,0,1,True,True
13348,J'Mari Taylor,RB,JAX,True,Active,,,,,FA,FA,OPP,OWNED,PREDRAFT,2,2,0,0,1,True,True
4137,James Conner,RB,ARI,True,Inactive,IR,,RB,4,FA,OWNED,OWNED,FA,PREDRAFT,2,2,0,0,0,True,True
11569,Jarquez Hunter,RB,,True,Active,,,,,FA,OWNED,OWNED,FA,PREDRAFT,2,2,0,0,0,True,True
4018,Joe Mixon,RB,,True,Active,Questionable,,,,FA,OWNED,OWNED,FA,PREDRAFT,2,2,0,0,0,True,True
13414,Kaelon Black,RB,SF,True,Active,,,RB,2,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
11647,Kimani Vidal,RB,LAC,True,Active,,,RB,3,FA,OWNED,OPP,FA,PREDRAFT,2,2,0,0,1,True,True
12495,Ollie Gordon,RB,MIA,True,Active,Questionable,,RB,3,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
9506,Sean Tucker,RB,TB,True,Active,Questionable,,RB,3,FA,OWNED,OPP,FA,PREDRAFT,2,2,0,0,1,True,True
11589,Trey Benson,RB,ARI,True,Inactive,IR,,RB,6,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
11596,Ben Sinnott,TE,WAS,True,Active,Questionable,,TE,2,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
6865,Colby Parkinson,TE,LAR,True,Active,,,TE,1,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
9479,Darnell Washington,TE,PIT,True,Active,,,TE,2,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
12521,Elijah Arroyo,TE,SEA,True,Active,,,TE,2,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
4066,Evan Engram,TE,DEN,True,Active,,,TE,1,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
11600,Ja'Tavion Sanders,TE,CAR,True,Active,,,TE,3,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
13324,Matt Hibner,TE,BAL,True,Active,,,TE,3,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
13278,Max Klare,TE,LAR,True,Active,,,TE,5,FA,FA,OWNED,OPP,PREDRAFT,2,2,0,0,1,True,True
9482,Michael Mayer,TE,LV,True,Active,,,TE,2,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
4993,Mike Gesicki,TE,CIN,True,Active,,,TE,1,FA,OWNED,OWNED,FA,PREDRAFT,2,2,0,0,0,True,True
7828,Noah Gray,TE,KC,True,Active,,,TE,2,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
13319,Oscar Delp,TE,NO,True,Active,Questionable,,TE,3,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
11597,Theo Johnson,TE,NYG,True,Active,Questionable,,TE,2,FA,FA,OPP,OWNED,PREDRAFT,2,2,0,0,1,True,True
13434,Will Kacmarek,TE,MIA,True,Active,Questionable,,TE,2,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
6803,Brandon Aiyuk,WR,SF,True,Active,DNR,,,9,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
13380,Brenen Thompson,WR,LAC,True,Active,Questionable,,RWR,4,FA,FA,OPP,OWNED,PREDRAFT,2,2,0,0,1,True,True
13420,Bryce Lance,WR,NO,True,Active,,,RWR,3,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
4981,Calvin Ridley,WR,TEN,True,Active,,,RWR,3,FA,OWNED,OWNED,FA,PREDRAFT,2,2,0,0,0,True,True
13336,Dane Key,WR,DEN,True,Active,,,,,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
7090,Darnell Mooney,WR,NYG,True,Active,,,SWR,3,FA,OWNED,OWNED,FA,PREDRAFT,2,2,0,0,0,True,True
9501,DeMario Douglas,WR,NE,True,Active,,,SWR,3,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
13333,Deion Burks,WR,IND,True,Active,,,SWR,10,FA,FA,OPP,OWNED,PREDRAFT,2,2,0,0,1,True,True
12541,Dont'e Thornton,WR,LV,True,Inactive,IR,,LWR,10,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
12499,Elic Ayomanor,WR,TEN,True,Active,,,LWR,5,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
13268,Elijah Sarratt,WR,BAL,True,Active,,,LWR,5,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
12503,Isaiah Bond,WR,CLE,True,Active,Questionable,,SWR,4,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
12483,Jack Bech,WR,LV,True,Active,,,LWR,3,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
8119,Jahan Dotson,WR,ATL,True,Active,,,RWR,2,FA,OWNED,OWNED,FA,PREDRAFT,2,2,0,0,0,True,True
12505,Jalen Royals,WR,KC,True,Active,,,LWR,5,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
13338,Kevin Coleman,WR,MIA,True,Active,,,SWR,5,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
13329,Malik Benson,WR,LV,True,Active,,,RWR,4,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
11638,Ricky Pearsall,WR,SF,True,Inactive,IR,,,10,FA,FA,OPP,OWNED,PREDRAFT,2,2,0,0,1,True,True
13402,Skyler Bell,WR,BUF,True,Active,,,SWR,5,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
12485,Tez Johnson,WR,TB,True,Active,,,RWR,5,FA,FA,OWNED,OWNED,PREDRAFT,2,2,0,0,0,True,True
10218,Xavier Hutchinson,WR,HOU,True,Active,,,LWR,4,FA,OWNED,OWNED,FA,PREDRAFT,2,2,0,0,0,True,True
11626,Xavier Legette,WR,CAR,True,Active,Questionable,,RWR,3,FA,FA,OWNED,OPP,PREDRAFT,2,2,0,0,1,True,True
BAL,Baltimore Ravens,DEF,BAL,True,,,,,,OWNED,FA,FA,FA,PREDRAFT,3,1,0,0,0,True,True
CLE,Cleveland Browns,DEF,CLE,True,,,,,,OWNED,FA,FA,FA,PREDRAFT,3,1,0,0,0,True,True
DEN,Denver Broncos,DEF,DEN,True,,,,,,OPP,FA,FA,FA,PREDRAFT,3,1,0,0,1,True,True
HOU,Houston Texans,DEF,HOU,True,,,,,,OWNED,FA,FA,FA,PREDRAFT,3,1,0,0,0,True,True
LAC,Los Angeles Chargers,DEF,LAC,True,,,,,,OWNED,FA,FA,FA,PREDRAFT,3,1,0,0,0,True,True
LAR,Los Angeles Rams,DEF,LAR,True,,,,,,OWNED,FA,FA,FA,PREDRAFT,3,1,0,0,0,True,True
MIN,Minnesota Vikings,DEF,MIN,True,,,,,,OWNED,FA,FA,FA,PREDRAFT,3,1,0,0,0,True,True
NE,New England Patriots,DEF,NE,True,,,,,,OWNED,FA,FA,FA,PREDRAFT,3,1,0,0,0,True,True
SEA,Seattle Seahawks,DEF,SEA,True,,,,,,OWNED,FA,FA,FA,PREDRAFT,3,1,0,0,0,True,True
2020,Cairo Santos,K,CHI,True,Active,,,K,1,FA,OWNED,FA,FA,PREDRAFT,3,1,0,0,0,True,True
6650,Chase McLaughlin,K,TB,True,Active,,,K,1,FA,OWNED,FA,FA,PREDRAFT,3,1,0,0,0,True,True
5189,Eddy Pineiro,K,SF,True,Active,,,K,1,FA,OWNED,FA,FA,PREDRAFT,3,1,0,0,0,True,True
7839,Evan McPherson,K,CIN,True,Active,,,K,1,FA,OWNED,FA,FA,PREDRAFT,3,1,0,0,0,True,True
4227,Harrison Butker,K,KC,True,Active,,,K,1,FA,OWNED,FA,FA,PREDRAFT,3,1,0,0,0,True,True
4195,Jake Elliott,K,PHI,True,Active,,,K,1,FA,OWNED,FA,FA,PREDRAFT,3,1,0,0,0,True,True
7042,Tyler Bass,K,BUF,True,Active,,,K,1,FA,OWNED,FA,FA,PREDRAFT,3,1,0,0,0,True,True
12711,Tyler Loop,K,BAL,True,Active,,,K,1,FA,OWNED,FA,FA,PREDRAFT,3,1,0,0,0,True,True
3678,Wil Lutz,K,DEN,True,Active,,,K,1,FA,OWNED,FA,FA,PREDRAFT,3,1,0,0,0,True,True
13335,Cole Payton,QB,PHI,True,Active,,,QB,4,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
7585,Davis Mills,QB,HOU,True,Active,,,QB,2,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
13350,Joe Fagnano,QB,BAL,True,Active,,,QB,4,FA,FA,OPP,FA,PREDRAFT,3,1,0,0,1,True,True
19,Joe Flacco,QB,CIN,True,Active,,,QB,2,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
11557,Joe Milton,QB,DAL,True,Active,,,,,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
13314,Luke Altmyer,QB,DET,True,Active,,,,,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
12470,Riley Leonard,QB,IND,True,Active,,,QB,2,FA,FA,FA,OWNED,PREDRAFT,3,1,0,0,0,True,True
10857,Stetson Bennett,QB,LAR,True,Active,,,QB,2,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
9230,Tanner McKee,QB,PHI,True,Active,,,QB,3,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
13306,Taylen Green,QB,CLE,True,Active,,,QB,4,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
11256,Tyson Bagent,QB,CHI,True,Active,,,QB,3,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
11579,Audric Estime,RB,NO,True,Active,,,RB,3,FA,OWNED,FA,FA,PREDRAFT,3,1,0,0,0,True,True
13277,CJ Donaldson,RB,NO,True,Active,,,,,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
3488,D.J. Foster,RB,,True,Inactive,,,,,FA,OWNED,FA,FA,PREDRAFT,3,1,0,0,0,True,True
11199,Emari Demercado,RB,DAL,True,Active,,,RB,3,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
11571,Isaiah Davis,RB,NYJ,True,Active,Questionable,,RB,3,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
13403,Jam Miller,RB,,True,Active,Questionable,,,,FA,FA,FA,OWNED,PREDRAFT,3,1,0,0,0,True,True
12150,Jarveon Howard,RB,,True,Inactive,,,,,FA,OWNED,FA,FA,PREDRAFT,3,1,0,0,0,True,True
13300,Le'Veon Moss,RB,,True,Active,NA,,,,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
13964,Myles Montgomery,RB,,True,Active,IR,,,,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
13418,Robert Henry,RB,WAS,True,Active,,,,,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
13424,Seth McGowan,RB,IND,True,Active,,,RB,2,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
12543,Tahj Brooks,RB,CIN,True,Active,,,RB,3,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
12531,Trevor Etienne,RB,CAR,True,Active,IR,,RB,4,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
6039,Ty Johnson,RB,BUF,True,Active,Questionable,,RB,2,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
13308,Bauer Sharp,TE,TB,True,Active,,,TE,5,FA,FA,OPP,FA,PREDRAFT,3,1,0,0,1,True,True
8127,Charlie Kolar,TE,LAC,True,Active,,,TE,3,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
13355,DJ Rogers,TE,DAL,True,Inactive,IR,,TE,6,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
11592,Erick All,TE,CIN,True,Active,,,TE,2,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
13422,Jaren Kanak,TE,TEN,True,Inactive,IR,,TE,6,FA,FA,OPP,FA,PREDRAFT,3,1,0,0,1,True,True
13273,Josh Cuevas,TE,BAL,True,Active,,,TE,4,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
13400,Justin Joly,TE,MIA,True,Active,,,TE,7,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
13307,Marlin Klein,TE,HOU,True,Active,,,TE,3,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
13401,Michael Trigg,TE,DAL,True,Active,,,,,FA,FA,OWNED,FA,PREDRAFT,3,1,0,0,0,True,True
